x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
89,112,124,149,129,141,153,143,88,110,132,99,110,132,154,154,154,121,154,154,132,154,55,77,66,77,77,55,77,77,77,77
89,101,137,117,151,141,153,154,154,132,143,121,132,154,154,143,121,110,121,110,88,110,88,176,121,99,110,88,99,121,231,231
89,113,92,104,116,150,118,109,176,187,165,176,132,121,22,33,11,55,33,66,77,77,77,77,22,66,77,77,77,44,11,44
89,112,125,94,84,97,131,121,99,209,198,154,209,99,121,99,88,110,99,110,132,121,132,121,176,176,220,143,231,231,286,198
89,24,3,15,38,61,73,53,76,77,66,77,66,33,22,33,22,11,44,33,55,22,44,77,66,77,77,55,33,11,44,22
89,190,103,115,127,96,98,121,110,132,143,132,110,88,99,99,99,110,143,176,187,88,44,66,77,77,77,77,55,22,44,22
89,156,169,181,303,228,230,198,242,253,242,297,308,308,374,363,341,352,385,297,308,308,231,154,132,88,121,154,154,143,132,220
89,124,103,94,96,97,109,88,132,88,99,176,176,165,187,165,154,154,110,88,99,121,99,22,22,22,22,11,33,66,44,33
89,101,91,104,128,107,65,33,55,33,22,33,66,44,22,44,22,55,77,66,44,55,33,11,44,55,66,77,77,77,77,44
89,79,102,83,108,98,99,121,132,154,154,154,143,231,231,231,231,198,187,275,308,308,198,209,187,198,286,176,187,275,264,297
89,102,81,182,282,307,385,374,385,275,286,308,308,297,308,308,308,297,352,374,352,385,363,385,385,385,429,330,330,352,341,253
89,101,102,191,181,228,306,307,308,297,253,352,385,363,330,264,275,253,341,330,341,319,374,341,242,253,352,385,374,275,374,363
89,79,103,93,149,139,153,154,143,77,77,66,77,44,77,77,33,11,33,55,44,33,11,22,11,22,66,77,66,77,77,44
89,101,136,150,107,97,87,110,99,11,33,55,44,77,55,77,55,77,77,77,55,77,77,77,77,66,33,44,33,11,33,77
89,112,124,71,40,19,21,11,33,55,77,77,66,77,77,55,77,66,77,77,66,44,11,33,77,55,44,55,77,77,33,77
89,103,16,6,42,65,33,55,33,55,77,66,77,66,55,77,44,33,55,77,66,77,66,77,66,77,66,77,77,77,55,66
89,112,135,70,72,29,8,43,11,33,55,77,55,44,22,11,22,33,22,44,22,55,77,77,77,66,77,77,77,77,77,77
89,125,27,72,53,76,66,33,77,77,77,77,77,77,55,77,44,55,77,33,11,33,55,77,44,33,55,77,55,77,77,77
89,90,147,148,73,64,43,22,33,66,77,77,77,77,44,11,44,22,33,77,55,33,11,33,11,44,33,55,77,77,44,55
89,112,124,224,215,128,118,108,98,121,143,154,121,154,33,22,11,33,11,44,22,55,77,77,55,77,77,77,66,55,22,33
89,92,115,105,194,305,307,308,385,385,462,462,385,363,385,385,385,363,297,264,363,374,385,385,385,341,363,330,275,330,374,352
89,112,58,70,49,41,64,76,44,33,55,44,55,22,22,66,55,77,55,11,33,66,44,33,44,66,77,44,77,77,77,66
89,145,146,93,94,106,87,99,22,33,66,33,66,77,66,77,44,55,77,44,11,33,55,33,77,55,44,55,77,66,22,44
89,113,103,17,29,65,44,77,55,66,33,22,44,66,55,33,11,44,33,44,22,33,55,33,44,77,77,55,33,55,33,11
89,90,102,136,82,61,52,32,44,66,44,33,44,66,77,66,77,66,44,66,33,11,44,77,77,77,44,22,33,77,77,77
89,112,147,39,51,75,76,77,66,55,66,77,77,66,55,66,77,77,55,66,77,77,55,33,55,33,22,44,77,77,77,77
89,91,115,94,84,118,152,153,154,154,143,121,143,132,154,132,154,231,308,286,297,308,275,297,341,374,363,352,363,330,264,286
89,101,81,95,107,97,164,121,132,154,154,121,66,77,66,77,33,77,77,77,55,33,33,55,77,66,44,77,44,33,22,44
89,80,125,148,193,249,195,163,197,275,220,187,231,231,209,154,154,66,77,77,77,11,44,22,55,22,22,33,44,55,77,77
89,90,103,115,105,96,152,131,33,55,77,77,77,55,77,77,77,66,55,44,33,44,66,44,77,77,33,55,77,55,22,11
89,124,103,204,194,305,285,308,286,330,341,363,374,385,363,385,363,374,363,385,297,385,275,187,176,286,308,308,275,341,286,385
89,2,25,15,5,29,52,31,54,77,44,33,66,55,22,44,55,22,44,66,77,77,66,77,77,55,66,77,55,44,77,55
89,36,16,28,40,19,53,43,77,77,55,44,33,44,55,77,77,55,77,66,44,11,66,11,44,77,55,66,77,77,77,77
89,124,136,148,149,140,153,143,121,143,132,66,77,77,66,77,55,33,11,33,22,55,33,77,44,66,22,44,77,77,66,77
89,112,102,61,40,20,43,77,55,44,22,44,33,66,77,66,77,55,77,77,77,55,22,44,22,33,22,44,22,55,55,66
89,79,103,116,95,130,109,99,110,143,99,99,121,99,143,88,110,132,99,11,33,44,66,33,22,11,22,33,55,22,11,33
89,123,103,82,172,195,230,220,231,286,385,308,275,363,253,275,253,352,363,385,286,385,308,308,352,297,286,374,341,253,275,363
89,112,103,93,94,95,130,153,132,110,77,44,77,66,77,77,55,66,77,55,44,33,22,33,55,44,22,11,33,44,33,77
89,112,135,93,95,108,109,88,110,132,143,121,143,132,110,99,165,176,132,110,132,121,110,132,231,231,154,209,154,154,154,154
89,112,48,61,40,31,10,33,22,33,22,22,22,44,33,55,33,22,33,55,33,55,66,77,77,77,77,66,55,77,77,66
89,112,124,103,83,118,108,98,132,110,121,110,220,198,231,209,187,209,154,132,154,132,154,143,231,308,308,286,308,308,209,308
89,211,190,248,317,252,264,286,253,275,264,286,264,253,275,253,275,363,264,253,242,341,286,308,308,308,352,308,308,275,297,352
89,113,147,115,94,106,87,66,11,33,66,22,11,33,22,33,55,77,55,33,22,55,33,11,22,11,22,22,11,44,77,66
89,79,102,126,138,152,153,132,220,231,198,176,242,253,341,440,341,374,363,385,385,385,319,330,352,319,374,385,286,341,363,385
89,134,124,147,148,138,185,241,264,253,341,330,352,341,319,352,330,330,352,363,330,352,308,275,264,242,330,330,352,264,253,264
89,90,102,114,215,161,97,175,143,110,77,77,55,77,55,66,77,22,22,33,55,44,66,33,22,22,44,77,44,22,33,22
89,90,80,105,84,129,152,131,110,121,110,99,121,143,121,99,110,88,99,88,132,99,88,121,220,154,55,77,77,77,77,44
89,90,91,103,127,216,228,152,153,154,121,33,55,66,77,66,77,77,77,55,33,55,44,55,77,77,44,66,77,77,55,44
89,112,80,115,150,41,53,43,22,33,77,77,77,66,77,33,22,22,33,55,33,66,77,77,66,55,44,55,22,77,77,55
89,135,147,225,227,184,284,274,363,374,341,319,253,264,253,253,253,242,253,319,253,286,330,352,363,385,352,363,341,363,352,374
89,124,39,53,76,66,55,77,77,44,55,77,77,77,77,55,77,77,66,77,77,77,55,22,77,44,55,66,77,77,66,77
89,102,82,116,106,151,229,153,154,154,143,132,154,143,154,154,77,77,66,77,66,77,55,77,44,33,22,44,55,66,44,66
89,90,92,116,95,129,120,132,77,77,77,77,66,55,33,22,11,22,44,33,66,77,77,44,33,22,22,22,33,22,22,55
89,24,14,4,27,17,40,64,54,44,22,22,22,22,22,11,33,11,33,11,22,11,33,77,77,77,77,77,77,55,77,55
89,101,115,106,141,109,143,154,121,132,121,99,88,99,121,154,231,308,385,385,308,308,253,253,242,253,253,264,385,308,297,341
89,112,146,125,72,63,32,22,11,22,55,66,77,77,77,77,77,77,66,44,22,33,55,44,55,44,55,22,44,11,33,22
89,101,80,92,105,41,64,76,66,44,22,33,22,44,77,44,66,77,66,11,66,77,44,55,66,77,77,77,55,77,77,44
89,102,115,127,118,86,21,22,33,11,22,44,33,77,22,11,33,55,44,33,66,55,22,11,44,55,44,33,22,33,44,77
89,4,28,62,74,42,54,33,22,22,33,55,66,77,77,77,77,55,44,11,22,11,33,44,11,33,55,77,55,44,66,77
89,147,148,74,75,54,44,55,77,55,66,33,55,33,44,55,77,55,66,77,66,77,77,77,77,77,77,55,66,77,77,55
89,189,168,114,138,151,152,153,110,121,209,99,110,154,132,154,143,121,154,121,99,110,88,99,121,99,121,99,22,22,33,22
89,112,135,81,93,105,140,152,142,132,154,154,121,231,231,231,231,209,176,275,297,308,308,308,275,297,308,220,231,176,242,220
89,123,91,93,127,150,142,110,11,11,33,11,44,66,55,77,66,55,44,66,77,55,33,55,22,33,55,77,77,55,77,66
89,112,146,148,215,151,141,153,143,154,55,66,77,66,22,33,66,77,55,22,66,77,44,66,44,33,55,77,55,77,66,77
89,101,113,82,116,96,119,98,44,55,66,44,22,66,77,77,55,77,44,66,55,44,33,22,22,33,22,77,33,55,33,33
89,79,91,114,27,17,29,63,54,77,77,55,11,22,22,33,44,22,33,11,33,11,33,11,33,44,22,33,11,22,33,11
89,113,149,196,219,198,187,176,275,330,341,275,253,286,297,385,385,374,385,308,385,374,385,385,385,385,352,264,242,341,319,275
89,101,135,203,216,305,361,373,352,264,374,352,363,385,363,297,385,308,308,286,352,341,319,341,253,363,385,385,385,363,319,341
89,145,124,114,137,118,97,87,99,143,121,55,66,55,77,77,77,66,44,77,77,44,55,77,55,33,66,77,77,55,66,44
89,156,300,268,280,261,251,274,297,308,297,286,319,352,286,253,242,374,352,341,352,385,352,341,330,374,385,363,319,264,319,341
89,123,146,136,148,116,139,119,131,110,132,99,99,121,154,231,231,209,231,154,231,231,154,77,77,44,22,44,22,33,22,44
89,3,26,39,19,10,22,55,33,11,33,22,44,11,77,77,33,66,55,33,55,66,44,33,44,33,66,77,44,66,66,44
89,90,92,105,84,19,21,22,22,44,22,33,22,44,22,55,33,66,44,22,22,11,66,22,22,22,22,44,33,22,44,22
89,112,80,191,214,193,293,382,383,384,385,385,374,385,352,374,363,385,385,385,385,462,407,363,319,341,352,363,352,330,253,242
89,101,80,104,116,84,107,130,76,55,33,22,55,77,55,44,66,33,55,66,44,66,77,33,11,33,22,44,66,33,66,44
89,191,183,152,153,154,154,154,77,66,44,22,22,22,33,22,55,22,55,77,44,33,55,33,66,77,77,77,66,44,33,22
89,123,212,301,302,281,304,305,307,385,352,308,385,374,385,385,286,308,385,308,308,286,264,286,308,286,264,330,341,330,363,330
89,134,146,71,61,74,43,22,33,55,22,22,55,44,55,11,33,44,44,55,22,22,55,33,55,77,55,22,33,11,33,55
89,102,136,226,227,229,230,231,220,264,209,165,209,275,264,286,264,297,308,286,297,264,330,341,363,319,341,242,275,297,286,297
89,113,92,126,149,151,174,186,286,264,286,242,264,242,253,253,275,308,308,297,275,308,297,341,363,330,330,374,352,319,330,319
89,35,71,72,51,65,77,77,44,22,11,33,55,22,33,11,22,33,11,33,11,44,55,44,33,22,22,44,22,55,77,77
89,112,180,170,171,183,239,328,340,363,385,385,286,374,385,440,451,462,363,330,330,429,440,341,286,341,363,264,253,242,253,286
89,102,37,27,7,30,21,44,33,22,22,44,22,44,33,22,22,22,11,33,22,44,22,22,44,55,77,77,66,77,77,77
89,90,102,92,126,94,97,120,132,121,88,33,22,55,77,77,44,22,44,22,22,22,11,22,44,55,44,66,77,77,66,44
89,167,180,203,183,184,251,274,297,275,264,242,352,319,330,363,341,286,275,308,297,308,385,385,363,374,341,363,374,352,319,341
89,113,147,71,72,73,75,54,11,22,55,44,22,33,77,77,66,55,77,55,44,11,44,77,77,66,77,77,66,77,77,77
89,90,36,70,71,39,73,74,75,76,55,77,44,55,77,66,44,44,33,44,33,44,55,22,11,33,11,33,22,11,44,33
89,178,289,301,303,383,351,385,286,253,330,341,385,385,363,341,363,253,341,297,264,165,176,165,187,209,242,330,352,385,374,385
89,90,91,116,95,96,98,99,88,187,176,198,176,165,264,363,385,385,374,352,319,253,242,264,242,275,253,275,308,385,374,385
89,169,172,162,97,87,121,99,110,132,143,154,154,154,66,55,77,55,77,77,77,77,77,77,55,77,77,77,55,33,11,33
89,156,179,170,171,271,261,296,385,363,385,374,385,374,308,308,308,385,352,330,330,352,253,275,286,297,264,352,253,330,341,363
89,102,104,40,53,76,77,66,77,77,44,66,55,44,55,44,33,44,33,44,33,11,44,33,22,33,44,55,77,77,55,33
89,35,15,7,42,32,66,77,77,77,55,66,44,55,22,44,33,11,33,22,11,22,55,33,22,44,55,22,55,22,55,77
89,102,169,247,270,260,316,251,285,385,385,374,385,385,363,341,253,275,297,385,385,374,385,308,297,308,308,308,308,308,308,385
89,90,91,92,83,140,109,121,66,44,22,33,44,77,77,66,55,77,77,66,22,55,33,22,22,66,44,33,22,55,77,77
89,35,25,37,17,42,65,77,77,55,33,22,44,22,33,77,55,44,77,77,77,55,66,77,22,44,77,77,77,66,55,33
89,134,146,147,50,18,41,65,44,77,55,44,66,77,22,22,33,55,77,33,22,22,33,22,33,44,66,55,44,33,22,22
89,14,37,27,17,40,63,9,43,22,44,55,22,66,33,11,33,66,77,77,77,77,22,33,11,22,33,22,44,55,44,11
89,46,70,50,30,53,21,33,55,22,33,11,22,44,66,55,33,11,22,44,66,77,55,22,55,77,77,55,22,33,44,77
89,103,150,228,130,153,143,154,143,154,154,77,77,77,77,22,44,22,44,33,22,55,22,11,44,66,77,77,55,77,77,77
89,113,93,127,216,305,350,384,308,297,264,242,264,286,275,286,385,308,308,308,308,286,341,352,374,385,385,385,352,242,264,308
89,113,27,41,75,32,22,44,77,55,66,55,22,33,22,11,33,55,66,77,77,33,55,33,22,44,55,77,55,77,44,66
89,135,114,94,95,96,120,143,121,88,99,110,99,110,198,308,308,374,385,462,407,396,330,319,264,319,374,286,385,308,385,308
89,124,92,104,138,117,140,20,43,22,66,44,33,22,22,66,11,22,22,55,77,66,77,77,55,66,77,66,33,55,33,55
89,112,124,38,6,30,53,43,22,44,33,77,55,22,11,22,11,22,11,22,44,66,77,77,77,77,77,66,44,33,22,22
89,101,92,116,84,107,97,131,33,44,22,33,11,66,44,66,44,77,66,33,77,77,55,33,55,66,77,11,33,11,22,33
89,113,92,127,119,65,77,77,77,55,44,55,33,11,33,66,44,33,11,33,77,66,44,55,22,11,33,66,55,66,44,55
89,101,91,114,93,149,130,76,55,22,22,22,44,22,11,33,22,44,33,55,44,22,22,44,33,77,44,11,33,44,33,11
89,101,114,137,149,227,305,306,307,308,297,319,352,330,341,253,319,341,253,330,352,385,352,374,418,363,374,352,297,308,308,308
89,91,115,106,97,153,154,121,88,99,110,209,242,341,242,297,308,297,264,286,187,99,22,22,22,44,66,77,77,77,55,66
89,35,47,37,61,40,20,32,11,55,77,77,77,77,66,44,33,44,33,22,33,44,66,77,77,77,33,44,66,44,66,77
89,112,102,126,116,140,152,153,154,77,55,77,55,44,22,44,77,66,77,77,55,33,11,33,44,33,22,33,55,77,77,77
89,36,71,72,52,75,76,77,77,55,33,66,55,11,44,11,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,55
89,102,92,83,97,120,99,121,121,99,22,33,44,66,77,77,77,77,55,77,55,77,77,77,66,77,77,77,77,77,66,77
89,36,26,62,75,65,77,77,44,77,77,66,77,44,22,44,11,22,66,77,77,77,66,44,33,22,66,22,77,77,77,44
89,90,82,149,63,10,22,11,22,33,55,66,77,55,66,22,11,33,22,77,44,55,66,66,44,33,55,33,11,33,22,33
89,123,135,83,96,196,175,165,187,209,308,286,297,352,330,352,297,385,286,264,297,286,242,352,341,253,308,385,385,462,451,462
89,113,137,127,106,20,54,66,77,44,22,33,22,44,77,66,55,33,55,77,77,77,33,55,66,44,33,44,22,33,66,77
89,101,147,150,30,9,65,77,66,77,44,22,33,22,33,11,22,22,22,22,33,22,11,22,22,44,22,77,55,22,33,55
89,101,202,192,215,304,262,274,308,275,341,286,297,242,275,308,352,363,374,308,385,308,308,385,374,341,363,352,286,297,286,385
89,35,48,72,73,41,76,77,55,66,55,22,22,11,22,66,66,55,66,77,77,77,77,44,22,55,44,22,44,22,11,33
89,123,102,137,128,97,131,154,77,77,77,44,22,22,11,33,33,44,55,77,77,66,77,77,77,77,55,11,33,11,11,22
89,145,146,147,115,138,150,151,131,110,143,154,110,110,132,154,154,77,55,44,66,44,66,77,55,44,66,44,77,77,77,66
89,90,80,92,105,96,108,142,121,99,110,99,110,110,121,66,44,22,44,66,55,77,77,77,77,77,77,77,44,33,22,11
89,101,80,103,82,151,130,153,154,132,143,77,77,77,55,77,77,77,44,77,33,55,66,77,55,33,22,33,11,22,44,66
89,103,94,194,240,263,264,374,385,374,363,385,363,374,429,363,330,352,418,363,374,352,330,264,275,264,297,264,286,341,330,319
89,79,91,103,93,83,95,118,31,54,77,66,77,77,77,44,55,33,77,77,66,33,22,22,33,22,33,55,11,33,55,66
89,134,225,195,251,263,275,297,286,253,242,275,374,297,308,264,352,374,319,330,341,319,341,363,385,352,374,385,363,385,385,385
89,90,91,116,140,75,76,77,55,44,55,77,66,44,66,55,44,22,11,33,77,55,33,66,44,11,22,66,77,77,55,22
89,112,58,70,72,73,76,77,77,55,33,77,55,22,33,33,22,33,22,66,55,77,66,77,66,55,77,66,77,77,66,77
89,112,124,94,128,98,99,88,110,88,132,143,154,121,99,33,22,22,55,77,77,44,55,22,22,44,22,11,44,33,55,77
89,123,60,50,74,75,54,77,66,77,44,55,33,55,33,22,33,11,66,44,66,55,77,77,77,55,33,22,11,22,44,22
89,146,126,138,152,153,154,154,154,132,121,132,154,154,154,121,110,198,187,187,176,110,132,99,110,88,110,132,143,121,66,77
89,145,47,37,72,62,63,76,66,77,77,77,77,55,33,22,55,33,55,11,33,44,55,44,55,66,22,33,22,22,55,66
89,90,113,104,84,108,131,121,121,99,88,110,11,22,44,22,33,11,22,22,55,44,22,22,44,66,77,44,33,44,77,55
89,167,169,159,105,96,152,153,154,154,154,132,154,143,132,143,121,143,154,154,132,143,154,154,154,154,132,33,77,55,33,55
89,189,170,182,194,283,372,362,253,264,242,341,330,352,363,308,286,341,319,275,253,341,451,319,341,363,385,308,308,385,374,385
89,90,14,16,6,29,52,32,11,22,33,55,44,22,33,44,55,77,77,77,77,77,44,33,55,44,77,44,66,77,55,11
89,124,71,73,52,32,11,66,77,55,66,77,44,77,66,55,77,77,77,55,33,11,33,33,55,66,55,11,33,22,11,22
89,125,116,151,152,153,154,154,143,110,66,55,22,22,22,11,55,44,66,77,77,77,77,77,77,77,66,33,55,66,44,22
89,125,71,73,53,65,77,77,77,66,55,66,44,55,77,77,55,77,77,66,33,66,44,55,77,66,44,77,77,77,77,77
89,102,92,105,139,74,75,76,77,44,55,22,22,33,22,11,33,11,33,11,44,66,55,33,11,22,55,66,77,55,77,77
89,101,158,105,139,119,142,154,231,231,209,187,165,187,286,385,352,253,275,297,308,308,297,242,363,319,341,319,341,297,264,242
89,80,114,137,105,130,76,77,77,77,77,66,77,77,22,22,11,44,55,22,44,22,44,55,66,55,44,55,44,22,55,77
89,68,14,15,5,17,64,76,66,77,77,55,66,77,77,77,77,77,55,44,33,22,22,44,55,33,55,77,77,66,55,66
89,35,60,39,62,19,9,32,22,11,33,22,44,33,44,55,44,77,77,44,44,55,22,44,77,55,33,33,77,77,77,66
89,102,125,148,127,106,130,21,33,66,44,55,66,77,55,33,22,11,33,22,11,33,44,33,11,33,55,77,11,22,44,77
89,13,15,39,18,42,65,55,77,77,22,22,33,22,22,11,33,66,44,55,33,55,44,33,11,33,66,44,22,22,33,22
89,46,14,37,16,17,30,42,21,44,11,55,33,11,22,22,11,22,33,55,66,77,77,44,22,22,44,11,22,77,77,44
89,90,201,171,229,285,264,242,330,319,275,297,286,297,253,286,297,385,374,352,242,264,253,264,352,374,352,374,385,374,352,385
89,36,59,39,51,75,76,55,22,22,77,66,77,77,55,77,22,22,33,66,77,44,22,44,22,55,33,44,66,77,77,44
89,91,114,83,128,151,21,11,33,22,44,33,55,77,77,77,77,77,77,77,77,11,44,66,77,55,22,11,55,22,22,11
89,47,71,73,52,42,32,22,33,55,33,11,33,22,33,22,11,22,22,33,66,33,11,33,44,77,77,77,77,22,11,33
89,123,69,26,16,41,64,32,22,33,11,22,33,22,33,22,33,66,44,22,33,22,55,33,22,44,77,66,44,66,77,55
89,123,212,301,291,282,338,284,296,286,253,264,253,341,363,385,385,374,341,341,253,275,297,385,363,308,297,264,275,253,341,363
89,101,91,180,292,271,295,274,341,363,330,341,253,363,374,385,352,330,341,363,341,363,352,385,385,385,363,330,341,363,253,264
89,24,4,29,41,53,32,11,77,55,44,55,66,77,77,66,77,55,33,44,22,22,33,55,77,55,77,55,22,33,77,22
89,102,125,148,149,150,130,109,99,121,66,77,55,77,77,66,44,66,77,77,55,77,77,55,77,55,77,55,66,44,11,44
89,80,103,171,304,305,284,307,319,341,275,374,385,385,462,462,385,352,330,330,341,352,308,297,308,297,308,264,319,297,242,264
89,90,124,92,83,117,129,120,22,22,22,77,55,44,66,77,77,77,55,22,22,44,55,44,22,55,77,22,44,55,33,22
89,102,138,128,173,285,297,275,297,308,308,308,286,352,385,385,286,385,352,385,308,352,286,253,308,374,341,319,330,352,374,385
89,90,91,137,105,85,108,164,132,110,121,154,132,154,132,44,77,66,55,33,44,33,55,44,77,55,77,77,55,77,66,44
89,92,82,94,117,140,119,131,154,154,154,143,110,22,55,22,33,66,77,66,77,66,77,55,44,55,77,77,77,77,77,77
89,92,17,8,32,22,22,44,66,77,77,55,44,22,44,33,66,44,11,44,77,77,66,77,77,66,77,77,77,77,55,77
89,90,125,137,149,117,19,42,65,22,11,44,55,33,55,66,44,55,77,77,77,77,77,55,77,55,44,66,77,77,55,33
89,112,93,116,85,120,99,132,44,55,77,44,22,33,22,22,33,55,33,66,77,77,77,77,77,22,33,66,44,22,33,66
89,80,103,39,31,65,44,66,77,66,77,66,77,77,77,55,33,55,33,22,66,77,77,77,77,77,55,44,55,77,77,66
89,112,14,27,29,52,64,76,77,44,33,66,33,44,22,11,22,77,44,77,55,77,55,66,77,22,11,22,33,44,22,44
89,103,93,18,52,32,55,33,22,33,44,66,44,55,44,11,44,11,66,77,77,77,77,77,77,77,44,11,33,44,22,55
89,123,147,148,129,141,164,253,286,308,297,308,297,264,253,253,352,330,341,275,264,352,253,253,308,308,253,275,242,253,264,253
89,81,126,149,118,65,33,66,77,77,77,66,55,77,77,66,33,77,55,33,55,22,44,22,11,33,66,55,77,44,22,33
89,91,103,94,95,119,87,99,22,11,22,55,33,66,77,77,55,33,55,44,33,11,33,44,55,22,77,55,44,66,33,22
89,101,91,127,151,142,132,110,132,77,55,77,77,66,77,77,77,44,33,22,33,11,22,11,55,77,33,44,55,77,77,77
89,90,168,191,247,249,240,340,385,308,308,308,297,363,341,363,341,330,253,330,319,264,253,341,352,319,363,385,385,385,385,352
89,123,113,147,83,118,87,110,99,110,143,110,88,121,154,132,11,44,22,55,44,22,11,55,77,55,66,77,55,77,66,55
89,167,267,378,368,348,372,362,308,308,264,275,363,385,341,319,341,363,341,352,363,341,363,385,363,385,385,308,363,374,385,363
89,102,82,94,128,96,108,98,110,99,121,132,154,55,66,44,22,22,44,33,11,22,11,22,11,33,11,44,11,33,22,22
89,167,235,269,381,459,439,385,385,297,264,242,286,297,385,374,385,385,385,363,374,385,440,385,385,352,385,385,363,451,330,363
89,123,103,93,105,42,21,33,55,33,22,11,44,55,77,44,33,44,33,11,33,66,77,77,66,44,77,77,55,77,22,44
89,124,147,115,138,150,52,76,55,77,44,33,11,66,55,44,55,77,77,77,77,66,44,11,33,55,66,77,77,66,55,22
89,80,49,39,29,8,32,44,33,22,33,55,77,66,55,77,77,55,22,77,77,66,77,44,66,44,66,77,77,77,77,66
89,25,5,17,51,74,75,32,11,33,55,33,22,11,77,77,77,11,33,66,44,77,66,77,77,77,44,55,44,11,22,11
89,113,93,106,151,152,142,154,121,99,110,99,132,88,33,55,66,44,66,55,77,66,55,66,22,44,11,33,44,22,11,22
89,79,102,92,93,183,251,241,264,352,341,341,319,341,330,341,363,341,330,352,286,308,231,220,187,198,165,143,121,99,99,55
89,13,15,27,40,65,77,66,77,77,77,55,33,22,33,11,33,55,77,77,77,55,77,55,33,22,77,77,77,55,33,11
89,13,3,26,71,72,73,74,31,65,77,77,55,77,44,55,33,11,33,11,33,11,33,33,44,66,77,77,66,77,55,77
89,123,136,149,128,151,152,153,132,77,77,77,44,66,44,22,44,22,55,44,66,33,11,22,33,44,22,33,22,44,11,44
89,102,81,106,140,108,131,110,99,88,99,187,209,308,209,231,209,209,187,220,231,231,231,209,308,286,275,242,275,253,275,374
89,90,81,104,83,118,219,308,308,385,385,308,297,385,385,352,363,308,308,308,297,275,286,264,297,308,363,385,385,374,352,319
89,136,73,75,65,77,77,77,77,55,77,77,77,44,33,44,55,33,66,44,55,66,77,77,55,77,77,55,77,77,77,77
89,80,103,16,17,41,20,32,11,22,11,22,22,44,33,55,77,55,33,44,22,33,55,66,77,66,77,66,44,22,33,55
89,102,81,104,128,74,75,65,77,77,77,77,55,77,77,77,77,66,55,22,11,22,44,55,77,55,66,77,55,66,44,22
89,112,125,104,94,128,107,86,120,143,187,176,132,110,99,121,99,88,110,132,143,132,154,154,154,132,143,154,231,220,231,209
89,79,113,103,203,139,151,153,143,99,176,121,154,143,132,121,88,99,33,66,77,77,44,22,22,55,77,55,77,77,77,44
89,145,146,148,116,106,118,142,121,110,143,132,154,77,77,77,77,77,77,77,66,77,77,55,66,77,77,55,33,66,44,66
89,79,103,127,150,75,76,77,66,33,77,44,22,33,55,33,11,33,33,22,22,55,33,11,22,55,44,33,11,22,33,11
89,103,94,40,30,43,22,22,33,22,33,22,33,66,77,77,77,55,77,55,77,66,44,55,11,22,55,66,11,22,22,33
89,24,14,37,5,28,18,8,21,55,33,22,55,22,11,33,66,77,55,66,55,77,77,77,66,77,55,22,33,22,33,55
89,113,158,204,217,152,43,11,33,11,22,33,55,22,11,22,11,66,44,22,22,11,44,11,55,33,22,77,55,77,66,77
89,101,124,147,138,152,153,143,110,88,132,121,99,88,99,110,110,132,154,132,154,154,154,121,132,143,154,132,77,77,55,44
89,146,148,129,229,197,88,176,165,99,143,154,55,66,22,22,33,22,44,22,33,44,77,66,77,33,66,77,33,77,77,77
89,37,62,42,10,22,33,55,77,77,77,55,77,77,77,77,44,66,55,77,77,77,77,77,44,11,33,66,44,33,55,77
89,112,92,137,127,95,42,10,55,77,55,77,66,55,77,55,77,44,22,55,77,77,77,66,44,33,11,44,77,77,77,55
89,101,91,116,129,119,98,121,77,77,77,66,44,22,22,44,77,77,77,66,77,44,55,22,44,22,22,22,55,77,55,77
89,80,92,182,282,306,307,308,297,231,209,264,176,88,33,66,77,55,33,11,44,55,44,66,77,55,77,55,33,55,66,55
89,80,105,151,141,131,110,99,110,55,77,55,33,22,33,11,33,66,77,77,66,77,77,55,66,77,77,55,44,66,44,66
89,103,126,106,41,32,11,33,44,55,77,77,66,77,77,44,44,77,77,55,22,22,33,77,77,77,55,33,66,77,55,77
89,80,92,104,127,107,98,110,99,88,22,33,55,44,22,44,66,33,55,33,11,22,33,22,22,55,77,66,44,11,33,11
89,135,114,116,141,153,154,154,231,198,220,308,363,341,319,352,385,374,352,330,275,385,341,374,385,385,308,308,308,308,308,286
89,101,124,136,38,50,62,42,32,11,33,11,33,44,33,55,77,77,33,66,77,77,77,77,55,77,77,77,77,77,77,33
89,102,126,105,129,120,99,88,187,99,88,110,99,99,154,121,99,33,44,55,77,55,66,77,77,77,77,66,55,77,77,77
89,79,102,50,63,75,76,77,77,55,66,77,77,66,77,77,77,55,77,55,44,66,77,55,44,77,77,66,44,33,55,44
89,90,80,115,84,96,120,99,99,121,55,33,11,44,11,44,77,55,77,66,77,77,77,55,22,22,33,66,77,77,33,22
89,113,125,104,83,117,141,98,110,66,55,77,22,44,22,44,11,44,77,44,77,66,33,22,22,33,55,44,11,33,66,77
89,101,14,4,16,6,40,64,76,77,44,66,22,44,22,44,77,77,77,77,77,77,55,44,55,33,55,22,44,55,66,77
89,80,92,94,40,20,43,66,77,66,77,77,55,33,22,55,33,44,77,66,77,77,55,33,66,77,44,66,77,66,33,44
89,91,115,94,84,42,54,77,77,77,55,77,77,77,77,55,22,55,33,22,11,22,44,66,44,55,66,44,22,33,22,33
